month,product_line,channel,region,policy_count,gross_written_premium,renewal_count,renewal_premium,average_ticket_size,notes
2023-07,Home,Broker,North,87,661316.58,61,461619.94,7601.34,
2023-07,Home,Broker,South,94,568760.16,63,379806.84,6050.64,
2023-07,Home,Broker,West,84,580174.56,58,386437.18,6906.84,
2023-07,Home,Direct/Online,East,70,606651.5,52,444514.72,8666.45,
2023-07,Home,Direct/Online,North,131,332104.65,111,286078.08,2535.15,
2023-07,Home,Direct/Online,South,126,1078398.72,99,860103.09,8558.72,
2023-07,Home,Direct/Online,West,100,664121.0,68,469674.64,6641.21,
2023-07,Home,PoSP,East,34,91639.52,26,73188.44,2695.28,
2023-07,Home,PoSP,North,58,385763.22,47,325975.55,6651.09,
2023-07,Home,PoSP,South,56,257056.8,42,191383.92,4590.3,
2023-07,Home,PoSP,West,45,133274.7,38,115230.06,2961.66,
2023-07,Motor (Car),Agent,East,405,8190173.25,313,6364135.1,20222.65,
2023-07,Motor (Car),Agent,North,790,10162789.1,660,8163777.6,12864.29,
2023-07,Motor (Car),Agent,South,687,8437871.4,514,6271015.88,12282.2,
2023-07,Motor (Car),Agent,West,616,12292181.44,512,9859015.68,19954.84,
2023-07,Motor (Car),Bancassurance,East,307,7513898.68,223,5593787.75,24475.24,
2023-07,Motor (Car),Bancassurance,North,557,13026369.62,412,10000900.36,23386.66,
2023-07,Motor (Car),Bancassurance,South,580,11594501.6,340,6773401.8,19990.52,
2023-07,Motor (Car),Bancassurance,West,469,11309986.59,344,8109579.84,24115.11,
2023-07,Motor (Car),Broker,East,288,3691313.28,217,2703670.27,12817.06,
2023-07,Motor (Car),Broker,North,541,10066181.42,369,7103028.6,18606.62,
2023-07,Motor (Car),Broker,South,406,8204480.48,257,5079491.92,20208.08,
2023-07,Motor (Car),Broker,West,403,9497521.15,346,7981732.14,23567.05,
2023-07,Motor (Car),Direct/Online,East,300,6637383.0,195,4508257.65,22124.61,
2023-07,Motor (Car),Direct/Online,North,613,7922920.79,444,5624689.68,12924.83,
2023-07,Motor (Car),Direct/Online,South,600,11717892.0,400,7578888.0,19529.82,
2023-07,Motor (Car),Direct/Online,West,553,10553789.33,360,6874167.6,19084.61,
2023-07,Motor (Car),PoSP,East,156,2979344.16,94,1835523.9,19098.36,
2023-07,Motor (Car),PoSP,North,276,4521608.64,185,3026230.0,16382.64,
2023-07,Motor (Car),PoSP,South,247,3242793.84,199,2687743.75,13128.72,
2023-07,Motor (Car),PoSP,West,228,2602690.68,183,2108892.0,11415.31,
2023-07,Motor (Two-Wheeler),Agent,East,914,2483429.4,710,1872866.4,2717.1,
2023-07,Motor (Two-Wheeler),Agent,North,1260,2533053.6,857,1691563.74,2010.36,
2023-07,Motor (Two-Wheeler),Agent,South,1376,3848369.28,1050,2882890.5,2796.78,
2023-07,Motor (Two-Wheeler),Agent,West,1123,3811372.16,860,2863533.4,3393.92,
2023-07,Motor (Two-Wheeler),Bancassurance,East,507,979240.08,357,688606.59,1931.44,
2023-07,Motor (Two-Wheeler),Bancassurance,North,927,1500961.32,672,1104479.04,1619.16,
2023-07,Motor (Two-Wheeler),Bancassurance,South,1006,2365448.04,721,1645199.43,2351.34,
2023-07,Motor (Two-Wheeler),Bancassurance,West,879,2128867.68,657,1651527.18,2421.92,
2023-07,Motor (Two-Wheeler),Broker,East,444,1218464.76,302,826383.74,2744.29,
2023-07,Motor (Two-Wheeler),Broker,North,905,1951433.4,651,1360173.36,2156.28,
2023-07,Motor (Two-Wheeler),Broker,South,788,1371112.12,483,857542.35,1739.99,
2023-07,Motor (Two-Wheeler),Broker,West,750,2088397.5,506,1446573.04,2784.53,
2023-07,Motor (Two-Wheeler),Direct/Online,East,585,1166665.5,393,763614.72,1994.3,
2023-07,Motor (Two-Wheeler),Direct/Online,North,1232,3220164.64,966,2596376.16,2613.77,
2023-07,Motor (Two-Wheeler),Direct/Online,South,1025,3012823.5,666,1906291.8,2939.34,
2023-07,Motor (Two-Wheeler),Direct/Online,West,865,2584005.85,595,1775009.95,2987.29,
2023-07,Motor (Two-Wheeler),PoSP,East,285,793451.4,198,534156.48,2784.04,
2023-07,Motor (Two-Wheeler),PoSP,North,492,1389836.04,403,1118171.86,2824.87,
2023-07,Motor (Two-Wheeler),PoSP,South,428,677001.84,268,404688.04,1581.78,
2023-07,Motor (Two-Wheeler),PoSP,West,408,1259051.28,280,848176.0,3085.91,
2023-07,SME/Commercial,Agent,East,47,1549091.33,33,1095610.23,32959.39,
2023-07,SME/Commercial,Agent,North,81,10269248.04,66,8382915.42,126780.84,
2023-07,SME/Commercial,Agent,South,64,6552663.68,40,3975718.4,102385.37,
2023-07,SME/Commercial,Agent,West,62,951101.7,40,637166.8,15340.35,
2023-07,SME/Commercial,Bancassurance,East,28,1106939.68,19,756410.14,39533.56,
2023-07,SME/Commercial,Bancassurance,North,60,2309643.0,46,1786926.12,38494.05,
2023-07,SME/Commercial,Bancassurance,South,49,4373421.99,39,3345188.34,89253.51,
2023-07,SME/Commercial,Bancassurance,West,41,2035833.68,29,1408545.37,49654.48,
2023-07,SME/Commercial,Broker,East,28,4145650.88,20,2888601.0,148058.96,
2023-07,SME/Commercial,Broker,North,47,6416535.88,32,4476125.12,136522.04,
2023-07,SME/Commercial,Broker,South,44,4690724.72,30,3313494.9,106607.38,
2023-07,SME/Commercial,Broker,West,39,3317874.69,26,2294841.12,85073.71,
2023-07,SME/Commercial,Direct/Online,East,37,3267804.11,26,2225551.12,88319.03,
2023-07,SME/Commercial,Direct/Online,North,54,2837332.8,41,2162327.7,52543.2,
2023-07,SME/Commercial,Direct/Online,South,55,885634.75,46,716606.4,16102.45,
2023-07,SME/Commercial,Direct/Online,West,59,6469162.38,41,4603386.52,109646.82,
2023-07,SME/Commercial,PoSP,East,16,900904.64,11,588468.54,56306.54,
2023-07,SME/Commercial,PoSP,North,29,1666712.07,21,1244411.91,57472.83,
2023-07,SME/Commercial,PoSP,South,23,3016218.85,18,2440684.98,131139.95,
2023-07,SME/Commercial,PoSP,West,21,1910295.03,17,1554260.7,90966.43,
2023-07,Travel,Agent,East,366,892501.98,289,682028.44,2438.53,
2023-07,Travel,Agent,North,520,331089.2,341,226171.66,636.71,
2023-07,Travel,Agent,South,674,1987019.4,520,1588158.0,2948.1,
2023-07,Travel,Agent,West,517,1525816.93,328,956251.2,2951.29,
2023-07,Travel,Bancassurance,East,234,355600.44,156,234859.56,1519.66,
2023-07,Travel,Bancassurance,North,444,942070.32,385,791067.2,2121.78,
2023-07,Travel,Bancassurance,South,423,674473.5,307,496277.78,1594.5,
2023-07,Travel,Bancassurance,West,409,298729.51,299,208367.12,730.39,
2023-07,Travel,Broker,East,224,447444.48,210,409508.4,1997.52,
2023-07,Travel,Broker,North,357,284236.26,275,214725.5,796.18,
2023-07,Travel,Broker,South,323,438181.8,266,366923.06,1356.6,
2023-07,Travel,Broker,West,381,732426.78,285,538863.75,1922.38,
2023-07,Travel,Direct/Online,East,292,800900.52,219,596269.11,2742.81,
2023-07,Travel,Direct/Online,North,463,1006974.07,339,708011.67,2174.89,
2023-07,Travel,Direct/Online,South,496,859017.44,330,588901.5,1731.89,
2023-07,Travel,Direct/Online,West,441,956581.92,346,779458.42,2169.12,
2023-07,Travel,PoSP,East,116,288527.96,89,228663.25,2487.31,
2023-07,Travel,PoSP,North,223,196935.76,164,143929.68,883.12,
2023-07,Travel,PoSP,South,187,460472.54,142,337803.8,2462.42,
2023-07,Travel,PoSP,West,196,269682.28,137,190055.99,1375.93,
2023-08,Crop,Agent,East,31,167053.73,24,133123.92,5388.83,
2023-08,Crop,Agent,North,50,808428.5,34,537401.96,16168.57,
2023-08,Crop,Agent,South,48,962383.68,33,669976.89,20049.66,
2023-08,Crop,Agent,West,42,535720.5,33,408618.87,12755.25,
2023-08,Crop,Bancassurance,East,17,323225.76,13,247343.33,19013.28,
2023-08,Crop,Bancassurance,North,37,617382.0,25,401067.0,16686.0,
2023-08,Crop,Bancassurance,South,34,380359.7,23,255800.02,11187.05,
2023-08,Crop,Bancassurance,West,31,555804.27,21,391982.85,17929.17,
2023-08,Crop,Broker,East,19,371208.51,15,291587.4,19537.29,
2023-08,Crop,Broker,North,31,378032.91,23,293439.98,12194.61,
2023-08,Crop,Broker,South,28,402064.6,20,294614.4,14359.45,
2023-08,Crop,Broker,West,24,440192.64,18,331063.02,18341.36,
2023-08,Crop,Direct/Online,East,25,382780.75,18,269982.36,15311.23,
2023-08,Crop,Direct/Online,North,41,217875.23,36,190015.2,5314.03,
2023-08,Crop,Direct/Online,South,41,520491.72,32,388022.08,12694.92,
2023-08,Crop,Direct/Online,West,34,276681.8,24,202569.84,8137.7,
2023-08,Crop,PoSP,East,11,86101.29,8,62444.0,7827.39,
2023-08,Crop,PoSP,North,21,361343.43,15,263008.95,17206.83,
2023-08,Crop,PoSP,South,18,269307.54,14,204950.62,14961.53,
2023-08,Crop,PoSP,West,14,167267.52,11,134563.44,11947.68,
2023-08,Health (Group),Agent,East,60,2911159.8,40,1940942.0,48519.33,
2023-08,Health (Group),Agent,North,104,4641574.08,81,3573699.75,44630.52,
2023-08,Health (Group),Agent,South,94,5751669.18,84,4996400.64,61187.97,
2023-08,Health (Group),Agent,West,92,7415540.4,69,5487235.35,80603.7,
2023-08,Health (Group),Bancassurance,East,45,3990418.65,37,3160573.67,88675.97,
2023-08,Health (Group),Bancassurance,North,76,6276741.96,68,5340924.0,82588.71,
2023-08,Health (Group),Bancassurance,South,69,2317787.28,45,1560469.05,33591.12,
2023-08,Health (Group),Bancassurance,West,61,4962441.5,51,3989936.04,81351.5,
2023-08,Health (Group),Broker,East,40,3193658.0,35,2782008.95,79841.45,
2023-08,Health (Group),Broker,North,68,3448836.24,60,2923872.0,50718.18,
2023-08,Health (Group),Broker,South,55,4930606.45,48,4249837.44,89647.39,
2023-08,Health (Group),Broker,West,56,1659422.8,41,1257961.18,29632.55,
2023-08,Health (Group),Direct/Online,East,50,1529262.5,37,1076705.18,30585.25,
2023-08,Health (Group),Direct/Online,North,82,5737165.26,61,4202605.98,69965.43,
2023-08,Health (Group),Direct/Online,South,85,4762968.2,57,3239046.09,56034.92,
2023-08,Health (Group),Direct/Online,West,70,4106788.0,52,2971636.72,58668.4,
2023-08,Health (Group),PoSP,East,24,1293612.0,18,997302.42,53900.5,
2023-08,Health (Group),PoSP,North,40,1485550.8,31,1108064.0,37138.77,
2023-08,Health (Group),PoSP,South,34,3117453.54,28,2512005.16,91689.81,
2023-08,Health (Group),PoSP,West,31,1602645.44,20,1034185.4,51698.24,
2023-08,Health (Retail),Agent,East,264,7014709.68,191,4963899.0,26570.87,
2023-08,Health (Retail),Agent,North,575,18239897.0,457,14054811.07,31721.56,
2023-08,Health (Retail),Agent,South,498,9505988.34,343,6328367.15,19088.33,
2023-08,Health (Retail),Agent,West,464,8137232.96,340,5958156.6,17537.14,
2023-08,Health (Retail),Bancassurance,East,227,7049466.84,169,5139590.82,31054.92,
2023-08,Health (Retail),Bancassurance,North,365,9939245.65,291,7633887.39,27230.81,
2023-08,Health (Retail),Bancassurance,South,369,5440476.96,281,4045301.29,14743.84,
2023-08,Health (Retail),Bancassurance,West,295,3686724.15,242,3042961.24,12497.37,
2023-08,Health (Retail),Broker,East,190,2854117.3,160,2297985.6,15021.67,
2023-08,Health (Retail),Broker,North,310,5706945.0,215,3793726.6,18409.5,
2023-08,Health (Retail),Broker,South,330,8621837.4,238,5924393.58,26126.78,
2023-08,Health (Retail),Broker,West,309,3992425.23,204,2626516.32,12920.47,
2023-08,Health (Retail),Direct/Online,East,259,6723520.86,203,5139332.73,25959.54,
2023-08,Health (Retail),Direct/Online,North,431,14839192.08,252,8923846.68,34429.68,
2023-08,Health (Retail),Direct/Online,South,470,15322089.3,308,9582335.84,32600.19,
2023-08,Health (Retail),Direct/Online,West,426,5537731.62,304,4020184.16,12999.37,
2023-08,Health (Retail),PoSP,East,100,2154405.0,73,1603028.17,21544.05,
2023-08,Health (Retail),PoSP,North,177,5586128.85,144,4338290.88,31560.05,
2023-08,Health (Retail),PoSP,South,188,3404401.76,149,2712378.12,18108.52,
2023-08,Health (Retail),PoSP,West,168,2646688.8,130,1999739.3,15754.1,
2023-08,Home,Agent,East,150,520105.5,132,446823.96,3467.37,Post-flood surge in home insurance enquiries (East region)
2023-08,Home,Agent,North,152,774292.56,131,657921.3,5094.03,
2023-08,Home,Agent,South,164,841590.6,104,550309.76,5131.65,
2023-08,Home,Agent,West,121,777049.9,99,616367.07,6421.9,
2023-08,Home,Bancassurance,East,82,452946.68,64,351176.96,5523.74,Post-flood surge in home insurance enquiries (East region)
2023-08,Home,Bancassurance,North,113,662904.33,84,489642.72,5866.41,
2023-08,Home,Bancassurance,South,95,341347.35,74,266150.62,3593.13,
2023-08,Home,Bancassurance,West,87,483302.4,67,366693.01,5555.2,
2023-08,Home,Broker,East,82,400223.14,57,287831.19,4880.77,Post-flood surge in home insurance enquiries (East region)
2023-08,Home,Broker,North,94,222070.3,66,150444.36,2362.45,
2023-08,Home,Broker,South,84,767340.84,65,572824.85,9135.01,
2023-08,Home,Broker,West,83,615665.78,62,448291.0,7417.66,
2023-08,Home,Direct/Online,East,104,637777.92,86,532798.38,6132.48,Post-flood surge in home insurance enquiries (East region)
2023-08,Home,Direct/Online,North,115,468436.4,78,316173.78,4073.36,
2023-08,Home,Direct/Online,South,126,261393.3,100,208738.0,2074.55,
2023-08,Home,Direct/Online,West,106,747223.68,92,641542.68,7049.28,
2023-08,Home,PoSP,East,54,473099.4,48,415428.96,8761.1,Post-flood surge in home insurance enquiries (East region)
2023-08,Home,PoSP,North,51,258043.68,44,224093.32,5059.68,
2023-08,Home,PoSP,South,53,175741.11,34,108985.64,3315.87,
2023-08,Home,PoSP,West,46,161574.54,37,135325.65,3512.49,
2023-08,Motor (Car),Agent,East,489,5405200.62,373,4069407.62,11053.58,
2023-08,Motor (Car),Agent,North,876,11088162.72,739,9664878.48,12657.72,
2023-08,Motor (Car),Agent,South,735,17123596.35,499,11643880.57,23297.41,
2023-08,Motor (Car),Agent,West,784,11503741.76,510,7423860.9,14673.14,
2023-08,Motor (Car),Bancassurance,East,338,7624056.44,272,5890124.64,22556.38,
2023-08,Motor (Car),Bancassurance,North,615,14702436.0,519,12551454.48,23906.4,
2023-08,Motor (Car),Bancassurance,South,538,9554906.9,436,7436856.36,17760.05,
2023-08,Motor (Car),Bancassurance,West,489,4549890.72,322,3086057.66,9304.48,
2023-08,Motor (Car),Broker,East,301,3112346.02,233,2301704.48,10340.02,
2023-08,Motor (Car),Broker,North,511,4803333.57,349,3409164.62,9399.87,
2023-08,Motor (Car),Broker,South,490,4910427.2,346,3553866.34,10021.28,
2023-08,Motor (Car),Broker,West,446,4404696.0,294,2914086.84,9876.0,
2023-08,Motor (Car),Direct/Online,East,399,9594238.29,321,7909112.58,24045.71,
2023-08,Motor (Car),Direct/Online,North,735,13436094.0,480,8496196.8,18280.4,
2023-08,Motor (Car),Direct/Online,South,632,10063645.68,462,7201235.58,15923.49,
2023-08,Motor (Car),Direct/Online,West,579,4894252.26,437,3586786.75,8452.94,
2023-08,Motor (Car),PoSP,East,187,3523607.34,149,2774099.88,18842.82,
2023-08,Motor (Car),PoSP,North,296,5771937.84,216,4127178.96,19499.79,
2023-08,Motor (Car),PoSP,South,281,6632353.08,224,5105074.24,23602.68,
2023-08,Motor (Car),PoSP,West,224,4328318.4,183,3599752.74,19322.85,
2023-08,Motor (Two-Wheeler),Agent,East,868,2589356.84,598,1710345.78,2983.13,
2023-08,Motor (Two-Wheeler),Agent,North,1564,3547339.68,1301,3023497.98,2268.12,
2023-08,Motor (Two-Wheeler),Agent,South,1486,4943832.84,1061,3432260.73,3326.94,
2023-08,Motor (Two-Wheeler),Agent,West,1397,4986493.71,959,3335306.1,3569.43,
2023-08,Motor (Two-Wheeler),Bancassurance,East,594,1276571.34,449,956271.22,2149.11,
2023-08,Motor (Two-Wheeler),Bancassurance,North,984,2930243.76,819,2501070.39,2977.89,
2023-08,Motor (Two-Wheeler),Bancassurance,South,942,1589681.52,679,1148562.45,1687.56,
2023-08,Motor (Two-Wheeler),Bancassurance,West,806,2631501.34,689,2219413.69,3264.89,
2023-08,Motor (Two-Wheeler),Broker,East,521,1353302.71,438,1125892.14,2597.51,
2023-08,Motor (Two-Wheeler),Broker,North,816,2720429.76,616,2046062.48,3333.86,
2023-08,Motor (Two-Wheeler),Broker,South,893,2632644.37,545,1650401.7,2948.09,
2023-08,Motor (Two-Wheeler),Broker,West,781,2165884.82,636,1765313.4,2773.22,
2023-08,Motor (Two-Wheeler),Direct/Online,East,799,1459828.93,548,956495.64,1827.07,
2023-08,Motor (Two-Wheeler),Direct/Online,North,1274,2432664.78,1149,2296529.28,1909.47,
2023-08,Motor (Two-Wheeler),Direct/Online,South,1087,2518915.97,873,1939238.55,2317.31,
2023-08,Motor (Two-Wheeler),Direct/Online,West,1083,3680748.78,907,3073333.22,3398.66,
2023-08,Motor (Two-Wheeler),PoSP,East,284,943774.6,226,728384.44,3323.15,
2023-08,Motor (Two-Wheeler),PoSP,North,545,1602272.75,375,1134656.25,2939.95,
2023-08,Motor (Two-Wheeler),PoSP,South,538,1154155.26,390,840793.2,2145.27,
2023-08,Motor (Two-Wheeler),PoSP,West,437,968291.49,323,712993.43,2215.77,
2023-08,SME/Commercial,Agent,East,45,6710761.35,32,4876934.08,149128.03,
2023-08,SME/Commercial,Agent,North,72,3195074.88,60,2734386.0,44376.04,
2023-08,SME/Commercial,Agent,South,74,5117312.38,46,3200350.18,69152.87,
2023-08,SME/Commercial,Agent,West,74,10414508.4,63,9128865.69,140736.6,
2023-08,SME/Commercial,Bancassurance,East,32,1595327.36,23,1147697.47,49853.98,
2023-08,SME/Commercial,Bancassurance,North,57,5601205.32,40,4074234.4,98266.76,
2023-08,SME/Commercial,Bancassurance,South,56,5481658.56,36,3551778.0,97886.76,
2023-08,SME/Commercial,Bancassurance,West,38,4500174.32,29,3378345.72,118425.64,
2023-08,SME/Commercial,Broker,East,32,3626730.88,21,2487627.66,113335.34,
2023-08,SME/Commercial,Broker,North,48,5008835.52,30,3037990.8,104350.74,
2023-08,SME/Commercial,Broker,South,44,5066418.72,29,3455641.16,115145.88,
2023-08,SME/Commercial,Broker,West,42,4658207.4,31,3509195.97,110909.7,
2023-08,SME/Commercial,Direct/Online,East,40,1026212.0,32,782225.6,25655.3,
2023-08,SME/Commercial,Direct/Online,North,65,6841266.9,47,4820782.01,105250.26,
2023-08,SME/Commercial,Direct/Online,South,59,2033371.28,38,1303511.34,34463.92,
2023-08,SME/Commercial,Direct/Online,West,61,2800682.63,46,2013864.82,45912.83,
2023-08,SME/Commercial,PoSP,East,16,2277128.0,13,1808279.98,142320.5,
2023-08,SME/Commercial,PoSP,North,27,3076420.23,23,2720449.66,113941.49,
2023-08,SME/Commercial,PoSP,South,29,1582923.24,24,1339749.12,54583.56,
2023-08,SME/Commercial,PoSP,West,22,1881209.66,16,1387225.44,85509.53,
2023-08,Travel,Agent,East,351,209241.63,244,139575.32,596.13,
2023-08,Travel,Agent,North,625,400218.75,419,276648.94,640.35,
2023-08,Travel,Agent,South,540,1140690.6,367,802856.54,2112.39,
2023-08,Travel,Agent,West,513,907517.52,326,589926.34,1769.04,
2023-08,Travel,Bancassurance,East,221,501351.76,153,340767.72,2268.56,
2023-08,Travel,Bancassurance,North,404,476562.44,347,420074.73,1179.61,
2023-08,Travel,Bancassurance,South,374,317425.02,308,249800.32,848.73,
2023-08,Travel,Bancassurance,West,333,625880.16,231,440299.86,1879.52,
2023-08,Travel,Broker,East,216,577210.32,173,483881.0,2672.27,
2023-08,Travel,Broker,North,339,274423.89,232,196680.32,809.51,
2023-08,Travel,Broker,South,295,556520.45,231,438086.88,1886.51,
2023-08,Travel,Broker,West,335,282130.3,257,207455.54,842.18,
2023-08,Travel,Direct/Online,East,270,416542.5,182,276075.8,1542.75,
2023-08,Travel,Direct/Online,North,443,844220.67,393,713562.24,1905.69,
2023-08,Travel,Direct/Online,South,458,391480.08,355,315176.1,854.76,
2023-08,Travel,Direct/Online,West,467,820299.51,309,523035.03,1756.53,
2023-08,Travel,PoSP,East,130,279375.2,102,225192.54,2149.04,
2023-08,Travel,PoSP,North,199,235904.55,127,157430.47,1185.45,
2023-08,Travel,PoSP,South,196,192103.52,134,126826.98,980.12,
2023-08,Travel,PoSP,West,182,520660.14,149,435673.02,2860.77,
2023-09,Crop,Agent,East,24,444098.16,18,328887.0,18504.09,
2023-09,Crop,Agent,North,42,367484.04,28,245641.76,8749.62,
2023-09,Crop,Agent,South,40,509783.2,31,413097.01,12744.58,
2023-09,Crop,Agent,West,31,98514.59,28,88111.8,3177.89,
2023-09,Crop,Bancassurance,East,18,252052.2,13,183294.54,14002.9,
2023-09,Crop,Bancassurance,North,30,259536.3,22,186577.16,8651.21,
2023-09,Crop,Bancassurance,South,31,201908.58,25,167420.5,6513.18,
2023-09,Crop,Bancassurance,West,24,368575.92,20,322110.6,15357.33,
2023-09,Crop,Broker,East,16,249068.64,12,181456.2,15566.79,
2023-09,Crop,Broker,North,26,98453.94,19,72049.71,3786.69,
2023-09,Crop,Broker,South,24,349794.72,19,264965.07,14574.78,
2023-09,Crop,Broker,West,25,305491.75,17,199530.53,12219.67,
2023-09,Crop,Direct/Online,East,20,401194.8,16,313216.16,20059.74,
2023-09,Crop,Direct/Online,North,31,201924.39,23,149870.99,6513.69,
2023-09,Crop,Direct/Online,South,34,541050.84,25,378168.0,15913.26,
2023-09,Crop,Direct/Online,West,27,408217.86,18,269499.78,15119.18,
2023-09,Crop,PoSP,East,8,151401.04,7,137562.88,18925.13,
2023-09,Crop,PoSP,North,15,97746.15,13,85008.17,6516.41,
2023-09,Crop,PoSP,South,14,251605.34,11,188771.33,17971.81,
2023-09,Crop,PoSP,West,13,164051.03,8,96457.84,12619.31,
2023-09,Health (Group),Agent,East,58,3933406.3,44,2891472.76,67817.35,
2023-09,Health (Group),Agent,North,111,7702165.68,88,6240102.0,69388.88,
2023-09,Health (Group),Agent,South,99,8130523.5,80,6710945.6,82126.5,
2023-09,Health (Group),Agent,West,85,3077948.6,61,2207350.27,36211.16,
